ID,Condition,Trial ,justice,age,participantgender,gender,race,year
41,3,12,4,22,1,1,1,4
41,3,13,9,22,1,1,1,4
41,3,14,10,22,1,1,1,4
41,3,15,9,22,1,1,1,4
41,3,16,9,22,1,1,1,4
41,3,17,10,22,1,1,1,4
41,3,18,2,22,1,1,1,4
41,3,19,7,22,1,1,1,4
42,2,1,8,24,1,1,1,1
42,2,2,9,24,1,1,1,1
42,2,3,9,24,1,1,1,1
42,2,4,9,24,1,1,1,1
42,2,5,9,24,1,1,1,1
42,2,6,9,24,1,1,1,1
42,2,7,9,24,1,1,1,1
42,2,8,3,24,1,1,1,1
42,2,9,2,24,1,1,1,1
42,2,10,2,24,1,1,1,1
42,2,11,2,24,1,1,1,1
42,2,12,4,24,1,1,1,1
42,2,13,5,24,1,1,1,1
42,2,14,5,24,1,1,1,1
42,2,15,5,24,1,1,1,1
42,2,16,5,24,1,1,1,1
42,2,17,5,24,1,1,1,1
42,2,18,5,24,1,1,1,1
42,2,19,8,24,1,1,1,1
43,3,1,7,19,1,1,1,1
43,3,2,10,19,1,1,1,1
43,3,3,8,19,1,1,1,1
43,3,4,8,19,1,1,1,1
43,3,5,8,19,1,1,1,1
43,3,6,8,19,1,1,1,1
43,3,7,4,19,1,1,1,1
43,3,8,4,19,1,1,1,1
43,3,9,3,19,1,1,1,1
43,3,10,3,19,1,1,1,1
43,3,11,1,19,1,1,1,1
43,3,12,3,19,1,1,1,1
43,3,13,10,19,1,1,1,1
43,3,14,10,19,1,1,1,1
43,3,15,10,19,1,1,1,1
43,3,16,10,19,1,1,1,1
43,3,17,10,19,1,1,1,1
43,3,18,10,19,1,1,1,1
43,3,19,7,19,1,1,1,1
44,5,1,8,20,1,1,1,2
44,5,2,8,20,1,1,1,2
44,5,3,8,20,1,1,1,2
44,5,4,8,20,1,1,1,2
44,5,5,8,20,1,1,1,2
44,5,6,8,20,1,1,1,2
44,5,7,8,20,1,1,1,2
44,5,8,8,20,1,1,1,2
44,5,9,8,20,1,1,1,2
44,5,10,8,20,1,1,1,2
44,5,11,8,20,1,1,1,2
44,5,12,8,20,1,1,1,2
44,5,13,8,20,1,1,1,2
44,5,14,8,20,1,1,1,2
44,5,15,8,20,1,1,1,2
44,5,16,8,20,1,1,1,2
44,5,17,8,20,1,1,1,2
44,5,18,8,20,1,1,1,2
44,5,19,9,20,1,1,1,2
45,4,1,9,21,1,1,1,4
45,4,2,9,21,1,1,1,4
45,4,3,9,21,1,1,1,4
45,4,4,9,21,1,1,1,4
45,4,5,9,21,1,1,1,4
45,4,6,9,21,1,1,1,4
45,4,7,10,21,1,1,1,4
45,4,8,10,21,1,1,1,4
45,4,9,10,21,1,1,1,4
45,4,10,10,21,1,1,1,4
45,4,11,10,21,1,1,1,4
45,4,12,10,21,1,1,1,4
45,4,13,3,21,1,1,1,4
45,4,14,1,21,1,1,1,4
45,4,15,6,21,1,1,1,4
45,4,16,1,21,1,1,1,4
45,4,17,1,21,1,1,1,4
45,4,18,6,21,1,1,1,4
45,4,19,6,21,1,1,1,4
46,2,1,10,18,1,1,1,1
46,2,2,10,18,1,1,1,1
46,2,3,10,18,1,1,1,1
46,2,4,10,18,1,1,1,1
46,2,5,10,18,1,1,1,1
46,2,6,10,18,1,1,1,1
46,2,7,6,18,1,1,1,1
46,2,8,2,18,1,1,1,1
46,2,9,6,18,1,1,1,1
46,2,10,7,18,1,1,1,1
46,2,11,4,18,1,1,1,1
46,2,12,8,18,1,1,1,1
46,2,13,10,18,1,1,1,1
46,2,14,10,18,1,1,1,1
46,2,15,10,18,1,1,1,1
46,2,16,10,18,1,1,1,1
46,2,17,10,18,1,1,1,1
46,2,18,10,18,1,1,1,1
46,2,19,9,18,1,1,1,1
47,2,1,10,21,1,1,1,3
47,2,2,10,21,1,1,1,3
47,2,3,10,21,1,1,1,3
47,2,4,10,21,1,1,1,3
47,2,5,10,21,1,1,1,3
47,2,6,10,21,1,1,1,3
47,2,7,8,21,1,1,1,3
47,2,8,2,21,1,1,1,3
47,2,9,1,21,1,1,1,3
47,2,10,1,21,1,1,1,3
47,2,11,10,21,1,1,1,3
47,2,12,2,21,1,1,1,3
47,2,13,9,21,1,1,1,3
47,2,14,9,21,1,1,1,3
47,2,15,9,21,1,1,1,3
47,2,16,9,21,1,1,1,3
47,2,17,9,21,1,1,1,3
47,2,18,9,21,1,1,1,3
47,2,19,8,21,1,1,1,3
48,2,1,8,22,1,1,1,4
48,2,2,8,22,1,1,1,4
48,2,3,8,22,1,1,1,4
48,2,4,8,22,1,1,1,4
48,2,5,8,22,1,1,1,4
48,2,6,8,22,1,1,1,4
48,2,7,7,22,1,1,1,4
48,2,8,7,22,1,1,1,4
48,2,9,7,22,1,1,1,4
48,2,10,7,22,1,1,1,4
48,2,11,6,22,1,1,1,4
48,2,12,8,22,1,1,1,4
48,2,13,10,22,1,1,1,4
48,2,14,10,22,1,1,1,4
48,2,15,10,22,1,1,1,4
48,2,16,10,22,1,1,1,4
48,2,17,10,22,1,1,1,4
48,2,18,10,22,1,1,1,4
48,2,19,9,22,1,1,1,4
49,3,1,10,22,1,1,1,4
49,3,2,10,22,1,1,1,4
49,3,3,10,22,1,1,1,4
49,3,4,10,22,1,1,1,4
49,3,5,10,22,1,1,1,4
49,3,6,10,22,1,1,1,4
49,3,7,1,22,1,1,1,4
49,3,8,1,22,1,1,1,4
49,3,9,5,22,1,1,1,4
49,3,10,10,22,1,1,1,4
49,3,11,10,22,1,1,1,4
49,3,12,10,22,1,1,1,4
49,3,13,10,22,1,1,1,4
49,3,14,10,22,1,1,1,4
49,3,15,10,22,1,1,1,4
49,3,16,10,22,1,1,1,4
49,3,17,10,22,1,1,1,4
49,3,18,10,22,1,1,1,4
49,3,19,4,22,1,1,1,4
50,4,1,10,19,1,1,2,2
50,4,2,10,19,1,1,2,2
50,4,3,5,19,1,1,2,2
50,4,4,10,19,1,1,2,2
50,4,5,9,19,1,1,2,2
50,4,6,10,19,1,1,2,2
50,4,7,10,19,1,1,2,2
50,4,8,10,19,1,1,2,2
50,4,9,10,19,1,1,2,2
50,4,10,10,19,1,1,2,2
50,4,11,10,19,1,1,2,2
50,4,12,10,19,1,1,2,2
50,4,13,10,19,1,1,2,2
50,4,14,3,19,1,1,2,2
50,4,15,1,19,1,1,2,2
50,4,16,5,19,1,1,2,2
50,4,17,1,19,1,1,2,2
50,4,18,1,19,1,1,2,2
50,4,19,5,19,1,1,2,2
51,2,1,10,18,1,1,2,1
51,2,2,10,18,1,1,2,1
51,2,3,10,18,1,1,2,1
51,2,4,10,18,1,1,2,1
51,2,5,10,18,1,1,2,1
51,2,6,10,18,1,1,2,1
51,2,7,2,18,1,1,2,1
51,2,8,5,18,1,1,2,1
51,2,9,5,18,1,1,2,1
51,2,10,5,18,1,1,2,1
51,2,11,1,18,1,1,2,1
51,2,12,7,18,1,1,2,1
51,2,13,10,18,1,1,2,1
51,2,14,10,18,1,1,2,1
51,2,15,10,18,1,1,2,1
51,2,16,10,18,1,1,2,1
51,2,17,10,18,1,1,2,1
51,2,18,10,18,1,1,2,1
51,2,19,7,18,1,1,2,1
52,5,1,10,20,1,1,1,2
52,5,2,10,20,1,1,1,2
52,5,3,10,20,1,1,1,2
52,5,4,10,20,1,1,1,2
52,5,5,9,20,1,1,1,2
52,5,6,9,20,1,1,1,2
52,5,7,10,20,1,1,1,2
52,5,8,10,20,1,1,1,2
52,5,9,10,20,1,1,1,2
52,5,10,10,20,1,1,1,2
52,5,11,10,20,1,1,1,2
52,5,12,10,20,1,1,1,2
52,5,13,10,20,1,1,1,2
52,5,14,10,20,1,1,1,2
52,5,15,10,20,1,1,1,2
52,5,16,10,20,1,1,1,2
52,5,17,10,20,1,1,1,2
52,5,18,10,20,1,1,1,2
52,5,19,10,20,1,1,1,2
53,4,1,8,19,1,1,1,2
53,4,2,8,19,1,1,1,2
53,4,3,7,19,1,1,1,2
53,4,4,9,19,1,1,1,2
53,4,5,7,19,1,1,1,2
53,4,6,8,19,1,1,1,2
53,4,7,9,19,1,1,1,2
53,4,8,10,19,1,1,1,2
53,4,9,10,19,1,1,1,2
53,4,10,10,19,1,1,1,2
53,4,11,9,19,1,1,1,2
53,4,12,9,19,1,1,1,2
53,4,13,4,19,1,1,1,2
53,4,14,1,19,1,1,1,2
53,4,15,1,19,1,1,1,2
53,4,16,10,19,1,1,1,2
53,4,17,1,19,1,1,1,2
53,4,18,2,19,1,1,1,2
53,4,19,8,19,1,1,1,2
57,1,1,8,18,1,1,1,1
57,1,2,2,18,1,1,1,1
57,1,3,3,18,1,1,1,1
57,1,4,2,18,1,1,1,1
57,1,5,1,18,1,1,1,1
57,1,6,10,18,1,1,1,1
57,1,7,6,18,1,1,1,1
57,1,8,7,18,1,1,1,1
57,1,9,10,18,1,1,1,1
57,1,10,10,18,1,1,1,1
57,1,11,10,18,1,1,1,1
57,1,12,10,18,1,1,1,1
57,1,13,10,18,1,1,1,1
57,1,14,10,18,1,1,1,1
57,1,15,10,18,1,1,1,1
57,1,16,10,18,1,1,1,1
57,1,17,10,18,1,1,1,1
57,1,18,10,18,1,1,1,1
57,1,19,8,18,1,1,1,1
58,5,1,7,20,1,1,1,2
58,5,2,10,20,1,1,1,2
58,5,3,10,20,1,1,1,2
58,5,4,10,20,1,1,1,2
58,5,5,10,20,1,1,1,2
58,5,6,7,20,1,1,1,2
58,5,7,7,20,1,1,1,2
58,5,8,6,20,1,1,1,2
58,5,9,9,20,1,1,1,2
58,5,10,7,20,1,1,1,2
58,5,11,3,20,1,1,1,2
58,5,12,3,20,1,1,1,2
58,5,13,3,20,1,1,1,2
58,5,14,3,20,1,1,1,2
58,5,15,3,20,1,1,1,2
58,5,16,2,20,1,1,1,2
58,5,17,3,20,1,1,1,2
58,5,18,2,20,1,1,1,2
58,5,19,3,20,1,1,1,2
59,2,1,8,18,1,1,1,1
59,2,2,9,18,1,1,1,1
59,2,3,9,18,1,1,1,1
59,2,4,10,18,1,1,1,1
59,2,5,10,18,1,1,1,1
59,2,6,9,18,1,1,1,1
59,2,7,5,18,1,1,1,1
59,2,8,7,18,1,1,1,1
59,2,9,2,18,1,1,1,1
59,2,10,3,18,1,1,1,1
59,2,11,10,18,1,1,1,1
59,2,12,5,18,1,1,1,1
59,2,13,8,18,1,1,1,1
59,2,14,8,18,1,1,1,1
59,2,15,9,18,1,1,1,1
59,2,16,9,18,1,1,1,1
59,2,17,9,18,1,1,1,1
59,2,18,7,18,1,1,1,1
59,2,19,7,18,1,1,1,1
60,2,1,10,20,1,1,5,3
60,2,2,10,20,1,1,5,3
60,2,3,10,20,1,1,5,3
60,2,4,10,20,1,1,5,3
60,2,5,10,20,1,1,5,3
60,2,6,9,20,1,1,5,3
60,2,7,7,20,1,1,5,3
60,2,8,6,20,1,1,5,3
60,2,9,6,20,1,1,5,3
60,2,10,4,20,1,1,5,3
60,2,11,5,20,1,1,5,3
60,2,12,7,20,1,1,5,3
60,2,13,8,20,1,1,5,3
60,2,14,8,20,1,1,5,3
60,2,15,8,20,1,1,5,3
60,2,16,9,20,1,1,5,3
60,2,17,7,20,1,1,5,3
60,2,18,8,20,1,1,5,3
60,2,19,7,20,1,1,5,3
61,3,1,10,18,1,1,1,1
61,3,2,10,18,1,1,1,1
61,3,3,10,18,1,1,1,1
61,3,4,10,18,1,1,1,1
61,3,5,10,18,1,1,1,1
61,3,6,10,18,1,1,1,1
61,3,7,6,18,1,1,1,1
61,3,8,4,18,1,1,1,1
61,3,9,5,18,1,1,1,1
61,3,10,6,18,1,1,1,1
61,3,11,4,18,1,1,1,1
61,3,12,4,18,1,1,1,1
61,3,13,10,18,1,1,1,1
61,3,14,10,18,1,1,1,1
61,3,15,10,18,1,1,1,1
61,3,16,10,18,1,1,1,1
61,3,17,10,18,1,1,1,1
61,3,18,7,18,1,1,1,1
61,3,19,7,18,1,1,1,1
62,3,1,8,19,1,1,1,2
62,3,2,9,19,1,1,1,2
62,3,3,9,19,1,1,1,2
62,3,4,10,19,1,1,1,2
62,3,5,9,19,1,1,1,2
62,3,6,10,19,1,1,1,2
62,3,7,6,19,1,1,1,2
62,3,8,4,19,1,1,1,2
62,3,9,3,19,1,1,1,2
62,3,10,2,19,1,1,1,2
62,3,11,1,19,1,1,1,2
62,3,12,5,19,1,1,1,2
62,3,13,10,19,1,1,1,2
62,3,14,10,19,1,1,1,2
62,3,15,10,19,1,1,1,2
62,3,16,10,19,1,1,1,2
62,3,17,10,19,1,1,1,2
62,3,18,10,19,1,1,1,2
62,3,19,7,19,1,1,1,2
63,5,1,10,17,1,1,1,1
63,5,2,10,17,1,1,1,1
63,5,3,10,17,1,1,1,1
63,5,4,10,17,1,1,1,1
63,5,5,10,17,1,1,1,1
63,5,6,10,17,1,1,1,1
63,5,7,10,17,1,1,1,1
63,5,8,10,17,1,1,1,1
63,5,9,10,17,1,1,1,1
63,5,10,10,17,1,1,1,1
63,5,11,10,17,1,1,1,1
63,5,12,10,17,1,1,1,1
63,5,13,10,17,1,1,1,1
63,5,14,10,17,1,1,1,1
63,5,15,10,17,1,1,1,1
63,5,16,10,17,1,1,1,1
63,5,17,10,17,1,1,1,1
63,5,18,10,17,1,1,1,1
63,5,19,10,17,1,1,1,1
64,1,1,8,19,1,1,1,2
64,1,2,2,19,1,1,1,2
64,1,3,6,19,1,1,1,2
64,1,4,7,19,1,1,1,2
64,1,5,3,19,1,1,1,2
64,1,6,8,19,1,1,1,2
64,1,7,10,19,1,1,1,2
64,1,8,10,19,1,1,1,2
64,1,9,10,19,1,1,1,2
64,1,10,10,19,1,1,1,2
64,1,11,10,19,1,1,1,2
64,1,12,10,19,1,1,1,2
64,1,13,10,19,1,1,1,2
64,1,14,10,19,1,1,1,2
64,1,15,10,19,1,1,1,2
64,1,16,10,19,1,1,1,2
64,1,17,10,19,1,1,1,2
64,1,18,10,19,1,1,1,2
64,1,19,10,19,1,1,1,2
65,5,1,10,20,1,1,2,2
65,5,2,9,20,1,1,2,2
65,5,3,9,20,1,1,2,2
65,5,4,4,20,1,1,2,2
65,5,5,3,20,1,1,2,2
65,5,6,5,20,1,1,2,2
65,5,7,9,20,1,1,2,2
65,5,8,8,20,1,1,2,2
65,5,9,8,20,1,1,2,2
65,5,10,7,20,1,1,2,2
65,5,11,6,20,1,1,2,2
65,5,12,8,20,1,1,2,2
65,5,13,8,20,1,1,2,2
65,5,14,7,20,1,1,2,2
65,5,15,6,20,1,1,2,2
65,5,16,3,20,1,1,2,2
65,5,17,7,20,1,1,2,2
65,5,18,5,20,1,1,2,2
65,5,19,10,20,1,1,2,2
66,4,1,10,19,1,1,1,2
66,4,2,10,19,1,1,1,2
66,4,3,10,19,1,1,1,2
66,4,4,8,19,1,1,1,2
66,4,5,9,19,1,1,1,2
66,4,6,10,19,1,1,1,2
66,4,7,10,19,1,1,1,2
66,4,8,10,19,1,1,1,2
66,4,9,10,19,1,1,1,2
66,4,10,10,19,1,1,1,2
66,4,11,10,19,1,1,1,2
66,4,12,10,19,1,1,1,2
66,4,13,8,19,1,1,1,2
66,4,14,6,19,1,1,1,2
66,4,15,6,19,1,1,1,2
66,4,16,6,19,1,1,1,2
66,4,17,1,19,1,1,1,2
66,4,18,10,19,1,1,1,2
66,4,19,8,19,1,1,1,2
67,1,1,4,19,1,1,1,2
67,1,2,1,19,1,1,1,2
67,1,3,2,19,1,1,1,2
67,1,4,3,19,1,1,1,2
67,1,5,1,19,1,1,1,2
67,1,6,7,19,1,1,1,2
67,1,7,10,19,1,1,1,2
67,1,8,10,19,1,1,1,2
67,1,9,10,19,1,1,1,2
67,1,10,10,19,1,1,1,2
67,1,11,10,19,1,1,1,2
67,1,12,10,19,1,1,1,2
67,1,13,9,19,1,1,1,2
67,1,14,8,19,1,1,1,2
67,1,15,10,19,1,1,1,2
67,1,16,10,19,1,1,1,2
67,1,17,9,19,1,1,1,2
67,1,18,10,19,1,1,1,2
67,1,19,7,19,1,1,1,2
68,3,1,7,21,1,1,1,3
68,3,2,7,21,1,1,1,3
68,3,3,7,21,1,1,1,3
68,3,4,8,21,1,1,1,3
68,3,5,8,21,1,1,1,3
68,3,6,9,21,1,1,1,3
68,3,7,6,21,1,1,1,3
68,3,8,4,21,1,1,1,3
68,3,9,4,21,1,1,1,3
68,3,10,3,21,1,1,1,3
68,3,11,3,21,1,1,1,3
68,3,12,3,21,1,1,1,3
68,3,13,9,21,1,1,1,3
68,3,14,9,21,1,1,1,3
68,3,15,9,21,1,1,1,3
68,3,16,9,21,1,1,1,3
68,3,17,9,21,1,1,1,3
68,3,18,8,21,1,1,1,3
68,3,19,7,21,1,1,1,3
69,1,1,7,18,1,1,1,1
69,1,2,4,18,1,1,1,1
69,1,3,5,18,1,1,1,1
69,1,4,4,18,1,1,1,1
69,1,5,1,18,1,1,1,1
69,1,6,5,18,1,1,1,1
69,1,7,9,18,1,1,1,1
69,1,8,10,18,1,1,1,1
69,1,9,9,18,1,1,1,1
69,1,10,10,18,1,1,1,1
69,1,11,10,18,1,1,1,1
69,1,12,9,18,1,1,1,1
69,1,13,5,18,1,1,1,1
69,1,14,5,18,1,1,1,1
69,1,15,5,18,1,1,1,1
69,1,16,5,18,1,1,1,1
69,1,17,4,18,1,1,1,1
69,1,18,5,18,1,1,1,1
69,1,19,6,18,1,1,1,1
70,4,1,10,22,1,1,1,4
70,4,2,10,22,1,1,1,4
70,4,3,10,22,1,1,1,4
70,4,4,10,22,1,1,1,4
70,4,5,10,22,1,1,1,4
70,4,6,10,22,1,1,1,4
70,4,7,10,22,1,1,1,4
70,4,8,10,22,1,1,1,4
70,4,9,10,22,1,1,1,4
70,4,10,10,22,1,1,1,4
70,4,11,10,22,1,1,1,4
70,4,12,8,22,1,1,1,4
70,4,13,3,22,1,1,1,4
70,4,14,2,22,1,1,1,4
70,4,15,1,22,1,1,1,4
70,4,16,2,22,1,1,1,4
70,4,17,1,22,1,1,1,4
70,4,18,3,22,1,1,1,4
70,4,19,6,22,1,1,1,4
71,2,1,10,20,1,1,1,3
71,2,2,10,20,1,1,1,3
71,2,3,10,20,1,1,1,3
71,2,4,10,20,1,1,1,3
71,2,5,9,20,1,1,1,3
71,2,6,8,20,1,1,1,3
71,2,7,7,20,1,1,1,3
71,2,8,3,20,1,1,1,3
71,2,9,4,20,1,1,1,3
71,2,10,3,20,1,1,1,3
71,2,11,2,20,1,1,1,3
71,2,12,4,20,1,1,1,3
71,2,13,8,20,1,1,1,3
71,2,14,7,20,1,1,1,3
71,2,15,7,20,1,1,1,3
71,2,16,8,20,1,1,1,3
71,2,17,8,20,1,1,1,3
71,2,18,8,20,1,1,1,3
71,2,19,8,20,1,1,1,3
72,4,1,7,18,1,1,1,1
72,4,2,8,18,1,1,1,1
72,4,3,7,18,1,1,1,1
72,4,4,8,18,1,1,1,1
72,4,5,8,18,1,1,1,1
72,4,6,9,18,1,1,1,1
72,4,7,9,18,1,1,1,1
72,4,8,9,18,1,1,1,1
72,4,9,9,18,1,1,1,1
72,4,10,8,18,1,1,1,1
72,4,11,9,18,1,1,1,1
72,4,12,9,18,1,1,1,1
72,4,13,6,18,1,1,1,1
72,4,14,4,18,1,1,1,1
72,4,15,4,18,1,1,1,1
72,4,16,2,18,1,1,1,1
72,4,17,4,18,1,1,1,1
72,4,18,6,18,1,1,1,1
72,4,19,8,18,1,1,1,1
73,5,1,10,20,1,1,1,3
73,5,2,10,20,1,1,1,3
73,5,3,10,20,1,1,1,3
73,5,4,10,20,1,1,1,3
73,5,5,10,20,1,1,1,3
73,5,6,10,20,1,1,1,3
73,5,7,10,20,1,1,1,3
73,5,8,10,20,1,1,1,3
73,5,9,10,20,1,1,1,3
73,5,10,10,20,1,1,1,3
73,5,11,10,20,1,1,1,3
73,5,12,10,20,1,1,1,3
73,5,13,10,20,1,1,1,3
73,5,14,10,20,1,1,1,3
73,5,15,10,20,1,1,1,3
73,5,16,10,20,1,1,1,3
73,5,17,10,20,1,1,1,3
73,5,18,10,20,1,1,1,3
73,5,19,10,20,1,1,1,3
74,1,1,8,21,1,1,1,3
74,1,2,7,21,1,1,1,3
74,1,3,8,21,1,1,1,3
74,1,4,8,21,1,1,1,3
74,1,5,7,21,1,1,1,3
74,1,6,9,21,1,1,1,3
74,1,7,10,21,1,1,1,3
74,1,8,10,21,1,1,1,3
74,1,9,10,21,1,1,1,3
74,1,10,10,21,1,1,1,3
74,1,11,10,21,1,1,1,3
74,1,12,10,21,1,1,1,3
74,1,13,10,21,1,1,1,3
74,1,14,10,21,1,1,1,3
74,1,15,10,21,1,1,1,3
74,1,16,10,21,1,1,1,3
74,1,17,10,21,1,1,1,3
74,1,18,10,21,1,1,1,3
74,1,19,9,21,1,1,1,3
75,3,1,6,19,1,1,1,2
75,3,2,6,19,1,1,1,2
75,3,3,6,19,1,1,1,2
75,3,4,7,19,1,1,1,2
75,3,5,7,19,1,1,1,2
75,3,6,6,19,1,1,1,2
75,3,7,4,19,1,1,1,2
75,3,8,2,19,1,1,1,2
75,3,9,4,19,1,1,1,2
75,3,10,4,19,1,1,1,2
75,3,11,1,19,1,1,1,2
75,3,12,5,19,1,1,1,2
75,3,13,8,19,1,1,1,2
75,3,14,10,19,1,1,1,2
75,3,15,10,19,1,1,1,2
75,3,16,10,19,1,1,1,2
75,3,17,10,19,1,1,1,2
75,3,18,10,19,1,1,1,2
75,3,19,7,19,1,1,1,2
76,4,1,10,18,1,1,1,1
76,4,2,10,18,1,1,1,1
76,4,3,10,18,1,1,1,1
76,4,4,10,18,1,1,1,1
76,4,5,10,18,1,1,1,1
76,4,6,10,18,1,1,1,1
76,4,7,10,18,1,1,1,1
76,4,8,10,18,1,1,1,1
76,4,9,10,18,1,1,1,1
76,4,10,10,18,1,1,1,1
76,4,11,10,18,1,1,1,1
76,4,12,10,18,1,1,1,1
76,4,13,4,18,1,1,1,1
76,4,14,3,18,1,1,1,1
76,4,15,2,18,1,1,1,1
76,4,16,10,18,1,1,1,1
76,4,17,10,18,1,1,1,1
76,4,18,8,18,1,1,1,1
76,4,19,10,18,1,1,1,1
77,1,1,4,23,1,1,5,3
77,1,2,3,23,1,1,5,3
77,1,3,4,23,1,1,5,3
77,1,4,4,23,1,1,5,3
77,1,5,1,23,1,1,5,3
77,1,6,6,23,1,1,5,3
77,1,7,9,23,1,1,5,3
77,1,8,10,23,1,1,5,3
77,1,9,10,23,1,1,5,3
77,1,10,10,23,1,1,5,3
77,1,11,10,23,1,1,5,3
77,1,12,10,23,1,1,5,3
77,1,13,10,23,1,1,5,3
77,1,14,10,23,1,1,5,3
77,1,15,10,23,1,1,5,3
77,1,16,10,23,1,1,5,3
77,1,17,10,23,1,1,5,3
77,1,18,10,23,1,1,5,3
77,1,19,7,23,1,1,5,3
78,4,1,10,18,1,1,3,1
78,4,2,10,18,1,1,3,1
78,4,3,10,18,1,1,3,1
78,4,4,10,18,1,1,3,1
78,4,5,10,18,1,1,3,1
78,4,6,10,18,1,1,3,1
78,4,7,10,18,1,1,3,1
78,4,8,10,18,1,1,3,1
78,4,9,10,18,1,1,3,1
78,4,10,10,18,1,1,3,1
78,4,11,10,18,1,1,3,1
78,4,12,9,18,1,1,3,1
78,4,13,8,18,1,1,3,1
78,4,14,2,18,1,1,3,1
78,4,15,2,18,1,1,3,1
78,4,16,1,18,1,1,3,1
78,4,17,1,18,1,1,3,1
78,4,18,1,18,1,1,3,1
78,4,19,7,18,1,1,3,1
79,1,1,8,19,1,1,1,2
79,1,2,1,19,1,1,1,2
79,1,3,5,19,1,1,1,2
79,1,4,7,19,1,1,1,2
79,1,5,3,19,1,1,1,2
79,1,6,8,19,1,1,1,2
79,1,7,10,19,1,1,1,2
79,1,8,10,19,1,1,1,2
79,1,9,9,19,1,1,1,2
79,1,10,9,19,1,1,1,2
79,1,11,10,19,1,1,1,2
79,1,12,9,19,1,1,1,2
79,1,13,10,19,1,1,1,2
79,1,14,9,19,1,1,1,2
79,1,15,10,19,1,1,1,2
79,1,16,9,19,1,1,1,2
79,1,17,10,19,1,1,1,2
79,1,18,10,19,1,1,1,2
79,1,19,8,19,1,1,1,2
80,5,1,7,18,1,1,1,1
80,5,2,7,18,1,1,1,1
80,5,3,8,18,1,1,1,1
80,5,4,8,18,1,1,1,1
80,5,5,8,18,1,1,1,1
80,5,6,9,18,1,1,1,1
80,5,7,9,18,1,1,1,1
80,5,8,8,18,1,1,1,1
80,5,9,7,18,1,1,1,1
80,5,10,8,18,1,1,1,1
80,5,11,8,18,1,1,1,1
80,5,12,8,18,1,1,1,1
80,5,13,8,18,1,1,1,1
80,5,14,8,18,1,1,1,1
80,5,15,8,18,1,1,1,1
80,5,16,7,18,1,1,1,1
80,5,17,6,18,1,1,1,1
80,5,18,6,18,1,1,1,1
80,5,19,7,18,1,1,1,1
102,4,1,10,20,2,2,1,3
102,4,2,9,20,2,2,1,3
102,4,3,10,20,2,2,1,3
102,4,4,10,20,2,2,1,3
102,4,5,10,20,2,2,1,3
102,4,6,10,20,2,2,1,3
102,4,7,10,20,2,2,1,3
102,4,8,10,20,2,2,1,3
102,4,9,10,20,2,2,1,3
102,4,10,10,20,2,2,1,3
102,4,11,10,20,2,2,1,3
102,4,12,9,20,2,2,1,3
102,4,13,1,20,2,2,1,3
102,4,14,1,20,2,2,1,3
102,4,15,10,20,2,2,1,3
102,4,16,1,20,2,2,1,3
102,4,17,1,20,2,2,1,3
102,4,18,1,20,2,2,1,3
102,4,19,5,20,2,2,1,3
103,5,1,6,19,2,2,1,2
103,5,2,7,19,2,2,1,2
103,5,3,9,19,2,2,1,2
103,5,4,10,19,2,2,1,2
103,5,5,10,19,2,2,1,2
103,5,6,10,19,2,2,1,2
103,5,7,10,19,2,2,1,2
103,5,8,10,19,2,2,1,2
103,5,9,10,19,2,2,1,2
103,5,10,9,19,2,2,1,2
103,5,11,10,19,2,2,1,2
103,5,12,10,19,2,2,1,2
103,5,13,10,19,2,2,1,2
103,5,14,8,19,2,2,1,2
103,5,15,10,19,2,2,1,2
