ID,Condition,Trial ,justice,age,participantgender,gender,race,year
103,5,16,10,19,2,2,1,2
103,5,17,10,19,2,2,1,2
103,5,18,10,19,2,2,1,2
103,5,19,9,19,2,2,1,2
104,3,1,10,20,2,2,1,3
104,3,2,10,20,2,2,1,3
104,3,3,10,20,2,2,1,3
104,3,4,10,20,2,2,1,3
104,3,5,10,20,2,2,1,3
104,3,6,10,20,2,2,1,3
104,3,7,7,20,2,2,1,3
104,3,8,4,20,2,2,1,3
104,3,9,3,20,2,2,1,3
104,3,10,5,20,2,2,1,3
104,3,11,3,20,2,2,1,3
104,3,12,5,20,2,2,1,3
104,3,13,10,20,2,2,1,3
104,3,14,10,20,2,2,1,3
104,3,15,10,20,2,2,1,3
104,3,16,10,20,2,2,1,3
104,3,17,10,20,2,2,1,3
104,3,18,10,20,2,2,1,3
104,3,19,7,20,2,2,1,3
105,2,1,7,22,2,2,3,4
105,2,2,7,22,2,2,3,4
105,2,3,7,22,2,2,3,4
105,2,4,4,22,2,2,3,4
105,2,5,6,22,2,2,3,4
105,2,6,5,22,2,2,3,4
105,2,7,4,22,2,2,3,4
105,2,8,3,22,2,2,3,4
105,2,9,5,22,2,2,3,4
105,2,10,5,22,2,2,3,4
105,2,11,5,22,2,2,3,4
105,2,12,6,22,2,2,3,4
105,2,13,10,22,2,2,3,4
105,2,14,10,22,2,2,3,4
105,2,15,10,22,2,2,3,4
105,2,16,10,22,2,2,3,4
105,2,17,10,22,2,2,3,4
105,2,18,10,22,2,2,3,4
105,2,19,7,22,2,2,3,4
106,1,1,4,22,2,2,1,4
106,1,2,3,22,2,2,1,4
106,1,3,3,22,2,2,1,4
106,1,4,3,22,2,2,1,4
106,1,5,1,22,2,2,1,4
106,1,6,4,22,2,2,1,4
106,1,7,7,22,2,2,1,4
106,1,8,9,22,2,2,1,4
106,1,9,10,22,2,2,1,4
106,1,10,10,22,2,2,1,4
106,1,11,10,22,2,2,1,4
106,1,12,10,22,2,2,1,4
106,1,13,10,22,2,2,1,4
106,1,14,10,22,2,2,1,4
106,1,15,10,22,2,2,1,4
106,1,16,10,22,2,2,1,4
106,1,17,10,22,2,2,1,4
106,1,18,10,22,2,2,1,4
106,1,19,6,22,2,2,1,4
107,5,1,10,21,2,2,1,3
107,5,2,10,21,2,2,1,3
107,5,3,10,21,2,2,1,3
107,5,4,10,21,2,2,1,3
107,5,5,10,21,2,2,1,3
107,5,6,10,21,2,2,1,3
107,5,7,10,21,2,2,1,3
107,5,8,10,21,2,2,1,3
107,5,9,10,21,2,2,1,3
107,5,10,10,21,2,2,1,3
107,5,11,10,21,2,2,1,3
107,5,12,10,21,2,2,1,3
107,5,13,10,21,2,2,1,3
107,5,14,10,21,2,2,1,3
107,5,15,10,21,2,2,1,3
107,5,16,10,21,2,2,1,3
107,5,17,10,21,2,2,1,3
107,5,18,10,21,2,2,1,3
107,5,19,10,21,2,2,1,3
108,4,1,5,20,2,2,1,2
108,4,2,7,20,2,2,1,2
108,4,3,10,20,2,2,1,2
108,4,4,10,20,2,2,1,2
108,4,5,10,20,2,2,1,2
108,4,6,10,20,2,2,1,2
108,4,7,10,20,2,2,1,2
108,4,8,10,20,2,2,1,2
108,4,9,10,20,2,2,1,2
108,4,10,10,20,2,2,1,2
108,4,11,10,20,2,2,1,2
108,4,12,10,20,2,2,1,2
108,4,13,4,20,2,2,1,2
108,4,14,1,20,2,2,1,2
108,4,15,3,20,2,2,1,2
108,4,16,4,20,2,2,1,2
108,4,17,10,20,2,2,1,2
108,4,18,3,20,2,2,1,2
108,4,19,5,20,2,2,1,2
109,4,1,5,19,2,2,3,2
109,4,2,8,19,2,2,3,2
109,4,3,8,19,2,2,3,2
109,4,4,7,19,2,2,3,2
109,4,5,7,19,2,2,3,2
109,4,6,7,19,2,2,3,2
109,4,7,8,19,2,2,3,2
109,4,8,8,19,2,2,3,2
109,4,9,8,19,2,2,3,2
109,4,10,8,19,2,2,3,2
109,4,11,8,19,2,2,3,2
109,4,12,8,19,2,2,3,2
109,4,13,3,19,2,2,3,2
109,4,14,1,19,2,2,3,2
109,4,15,2,19,2,2,3,2
109,4,16,1,19,2,2,3,2
109,4,17,1,19,2,2,3,2
109,4,18,1,19,2,2,3,2
109,4,19,6,19,2,2,3,2
110,3,1,8,18,2,2,1,1
110,3,2,7,18,2,2,1,1
110,3,3,7,18,2,2,1,1
110,3,4,7,18,2,2,1,1
110,3,5,8,18,2,2,1,1
110,3,6,6,18,2,2,1,1
110,3,7,4,18,2,2,1,1
110,3,8,2,18,2,2,1,1
110,3,9,2,18,2,2,1,1
110,3,10,2,18,2,2,1,1
110,3,11,1,18,2,2,1,1
110,3,12,3,18,2,2,1,1
110,3,13,8,18,2,2,1,1
110,3,14,9,18,2,2,1,1
110,3,15,10,18,2,2,1,1
110,3,16,10,18,2,2,1,1
110,3,17,10,18,2,2,1,1
110,3,18,9,18,2,2,1,1
110,3,19,5,18,2,2,1,1
111,4,1,8,19,2,2,1,1
111,4,2,10,19,2,2,1,1
111,4,3,10,19,2,2,1,1
111,4,4,10,19,2,2,1,1
111,4,5,10,19,2,2,1,1
111,4,6,10,19,2,2,1,1
111,4,7,10,19,2,2,1,1
111,4,8,9,19,2,2,1,1
111,4,9,9,19,2,2,1,1
111,4,10,10,19,2,2,1,1
111,4,11,10,19,2,2,1,1
111,4,12,8,19,2,2,1,1
111,4,13,4,19,2,2,1,1
111,4,14,3,19,2,2,1,1
111,4,15,4,19,2,2,1,1
111,4,16,5,19,2,2,1,1
111,4,17,3,19,2,2,1,1
111,4,18,6,19,2,2,1,1
111,4,19,8,19,2,2,1,1
112,1,1,10,20,2,2,2,4
112,1,2,4,20,2,2,2,4
112,1,3,4,20,2,2,2,4
112,1,4,3,20,2,2,2,4
112,1,5,4,20,2,2,2,4
112,1,6,7,20,2,2,2,4
112,1,7,8,20,2,2,2,4
112,1,8,10,20,2,2,2,4
112,1,9,10,20,2,2,2,4
112,1,10,10,20,2,2,2,4
112,1,11,10,20,2,2,2,4
112,1,12,8,20,2,2,2,4
112,1,13,4,20,2,2,2,4
112,1,14,7,20,2,2,2,4
112,1,15,8,20,2,2,2,4
112,1,16,10,20,2,2,2,4
112,1,17,4,20,2,2,2,4
112,1,18,6,20,2,2,2,4
112,1,19,5,20,2,2,2,4
113,1,1,4,21,2,2,1,3
113,1,2,3,21,2,2,1,3
113,1,3,3,21,2,2,1,3
113,1,4,4,21,2,2,1,3
113,1,5,3,21,2,2,1,3
113,1,6,4,21,2,2,1,3
113,1,7,8,21,2,2,1,3
113,1,8,9,21,2,2,1,3
113,1,9,9,21,2,2,1,3
113,1,10,9,21,2,2,1,3
113,1,11,10,21,2,2,1,3
113,1,12,9,21,2,2,1,3
113,1,13,6,21,2,2,1,3
113,1,14,7,21,2,2,1,3
113,1,15,7,21,2,2,1,3
113,1,16,8,21,2,2,1,3
113,1,17,8,21,2,2,1,3
113,1,18,9,21,2,2,1,3
113,1,19,8,21,2,2,1,3
114,1,1,3,19,2,2,4,1
114,1,2,1,19,2,2,4,1
114,1,3,9,19,2,2,4,1
114,1,4,8,19,2,2,4,1
114,1,5,1,19,2,2,4,1
114,1,6,9,19,2,2,4,1
114,1,7,8,19,2,2,4,1
114,1,8,10,19,2,2,4,1
114,1,9,10,19,2,2,4,1
114,1,10,10,19,2,2,4,1
114,1,11,10,19,2,2,4,1
114,1,12,9,19,2,2,4,1
114,1,13,8,19,2,2,4,1
114,1,14,9,19,2,2,4,1
114,1,15,9,19,2,2,4,1
114,1,16,10,19,2,2,4,1
114,1,17,10,19,2,2,4,1
114,1,18,10,19,2,2,4,1
114,1,19,8,19,2,2,4,1
115,3,1,9,18,2,2,3,1
115,3,2,8,18,2,2,3,1
115,3,3,8,18,2,2,3,1
115,3,4,10,18,2,2,3,1
115,3,5,9,18,2,2,3,1
115,3,6,10,18,2,2,3,1
115,3,7,4,18,2,2,3,1
115,3,8,2,18,2,2,3,1
115,3,9,2,18,2,2,3,1
115,3,10,4,18,2,2,3,1
115,3,11,1,18,2,2,3,1
115,3,12,1,18,2,2,3,1
115,3,13,2,18,2,2,3,1
115,3,14,1,18,2,2,3,1
115,3,15,1,18,2,2,3,1
115,3,16,3,18,2,2,3,1
115,3,17,3,18,2,2,3,1
115,3,18,2,18,2,2,3,1
115,3,19,8,18,2,2,3,1
116,4,1,10,19,2,2,1,1
116,4,2,10,19,2,2,1,1
116,4,3,10,19,2,2,1,1
116,4,4,10,19,2,2,1,1
116,4,5,10,19,2,2,1,1
116,4,6,10,19,2,2,1,1
116,4,7,10,19,2,2,1,1
116,4,8,10,19,2,2,1,1
116,4,9,10,19,2,2,1,1
116,4,10,10,19,2,2,1,1
116,4,11,10,19,2,2,1,1
116,4,12,10,19,2,2,1,1
116,4,13,7,19,2,2,1,1
116,4,14,3,19,2,2,1,1
116,4,15,10,19,2,2,1,1
116,4,16,5,19,2,2,1,1
116,4,17,3,19,2,2,1,1
116,4,18,6,19,2,2,1,1
116,4,19,7,19,2,2,1,1
117,4,1,5,19,2,2,1,1
117,4,2,10,19,2,2,1,1
117,4,3,10,19,2,2,1,1
117,4,4,10,19,2,2,1,1
117,4,5,10,19,2,2,1,1
117,4,6,10,19,2,2,1,1
117,4,7,10,19,2,2,1,1
117,4,8,10,19,2,2,1,1
117,4,9,5,19,2,2,1,1
117,4,10,10,19,2,2,1,1
117,4,11,10,19,2,2,1,1
117,4,12,10,19,2,2,1,1
117,4,13,5,19,2,2,1,1
117,4,14,5,19,2,2,1,1
117,4,15,4,19,2,2,1,1
117,4,16,4,19,2,2,1,1
117,4,17,5,19,2,2,1,1
117,4,18,4,19,2,2,1,1
117,4,19,4,19,2,2,1,1
118,5,1,10,21,2,2,1,3
118,5,2,10,21,2,2,1,3
118,5,3,6,21,2,2,1,3
118,5,4,7,21,2,2,1,3
118,5,5,8,21,2,2,1,3
118,5,6,9,21,2,2,1,3
118,5,7,9,21,2,2,1,3
118,5,8,10,21,2,2,1,3
118,5,9,10,21,2,2,1,3
118,5,10,10,21,2,2,1,3
118,5,11,10,21,2,2,1,3
118,5,12,10,21,2,2,1,3
118,5,13,10,21,2,2,1,3
118,5,14,10,21,2,2,1,3
118,5,15,10,21,2,2,1,3
118,5,16,10,21,2,2,1,3
118,5,17,10,21,2,2,1,3
118,5,18,10,21,2,2,1,3
118,5,19,10,21,2,2,1,3
119,3,1,8,21,2,2,1,4
119,3,2,10,21,2,2,1,4
119,3,3,8,21,2,2,1,4
119,3,4,9,21,2,2,1,4
119,3,5,10,21,2,2,1,4
119,3,6,10,21,2,2,1,4
119,3,7,8,21,2,2,1,4
119,3,8,8,21,2,2,1,4
119,3,9,7,21,2,2,1,4
119,3,10,8,21,2,2,1,4
119,3,11,7,21,2,2,1,4
119,3,12,8,21,2,2,1,4
119,3,13,10,21,2,2,1,4
119,3,14,10,21,2,2,1,4
119,3,15,10,21,2,2,1,4
119,3,16,10,21,2,2,1,4
119,3,17,10,21,2,2,1,4
119,3,18,10,21,2,2,1,4
119,3,19,10,21,2,2,1,4
120,4,1,10,19,2,2,1,2
120,4,2,10,19,2,2,1,2
120,4,3,10,19,2,2,1,2
120,4,4,10,19,2,2,1,2
120,4,5,10,19,2,2,1,2
120,4,6,10,19,2,2,1,2
120,4,7,10,19,2,2,1,2
120,4,8,10,19,2,2,1,2
120,4,9,10,19,2,2,1,2
120,4,10,10,19,2,2,1,2
120,4,11,10,19,2,2,1,2
120,4,12,10,19,2,2,1,2
120,4,13,6,19,2,2,1,2
120,4,14,2,19,2,2,1,2
120,4,15,5,19,2,2,1,2
120,4,16,4,19,2,2,1,2
120,4,17,2,19,2,2,1,2
120,4,18,3,19,2,2,1,2
120,4,19,7,19,2,2,1,2
121,1,1,4,20,2,2,3,3
121,1,2,3,20,2,2,3,3
121,1,3,4,20,2,2,3,3
121,1,4,6,20,2,2,3,3
121,1,5,3,20,2,2,3,3
121,1,6,10,20,2,2,3,3
121,1,7,10,20,2,2,3,3
121,1,8,10,20,2,2,3,3
121,1,9,10,20,2,2,3,3
121,1,10,10,20,2,2,3,3
121,1,11,10,20,2,2,3,3
121,1,12,10,20,2,2,3,3
121,1,13,9,20,2,2,3,3
121,1,14,7,20,2,2,3,3
121,1,15,8,20,2,2,3,3
121,1,16,9,20,2,2,3,3
121,1,17,9,20,2,2,3,3
121,1,18,9,20,2,2,3,3
121,1,19,6,20,2,2,3,3
123,5,1,10,20,2,2,2,2
123,5,2,10,20,2,2,2,2
123,5,3,10,20,2,2,2,2
123,5,4,10,20,2,2,2,2
123,5,5,10,20,2,2,2,2
123,5,6,10,20,2,2,2,2
123,5,7,10,20,2,2,2,2
123,5,8,10,20,2,2,2,2
123,5,9,10,20,2,2,2,2
123,5,10,10,20,2,2,2,2
123,5,11,10,20,2,2,2,2
123,5,12,10,20,2,2,2,2
123,5,13,10,20,2,2,2,2
123,5,14,10,20,2,2,2,2
123,5,15,10,20,2,2,2,2
123,5,16,10,20,2,2,2,2
123,5,17,10,20,2,2,2,2
123,5,18,10,20,2,2,2,2
123,5,19,10,20,2,2,2,2
124,4,1,10,20,2,2,1,2
124,4,2,10,20,2,2,1,2
124,4,3,10,20,2,2,1,2
124,4,4,10,20,2,2,1,2
124,4,5,10,20,2,2,1,2
124,4,6,10,20,2,2,1,2
124,4,7,10,20,2,2,1,2
124,4,8,10,20,2,2,1,2
124,4,9,10,20,2,2,1,2
124,4,10,10,20,2,2,1,2
124,4,11,10,20,2,2,1,2
124,4,12,10,20,2,2,1,2
124,4,13,3,20,2,2,1,2
124,4,14,2,20,2,2,1,2
124,4,15,3,20,2,2,1,2
124,4,16,2,20,2,2,1,2
124,4,17,2,20,2,2,1,2
124,4,18,3,20,2,2,1,2
124,4,19,7,20,2,2,1,2
125,2,1,7,21,2,2,2,4
125,2,2,9,21,2,2,2,4
125,2,3,10,21,2,2,2,4
125,2,4,9,21,2,2,2,4
125,2,5,10,21,2,2,2,4
125,2,6,9,21,2,2,2,4
125,2,7,6,21,2,2,2,4
125,2,8,4,21,2,2,2,4
125,2,9,5,21,2,2,2,4
125,2,10,7,21,2,2,2,4
125,2,11,5,21,2,2,2,4
125,2,12,5,21,2,2,2,4
125,2,13,8,21,2,2,2,4
125,2,14,6,21,2,2,2,4
125,2,15,10,21,2,2,2,4
125,2,16,9,21,2,2,2,4
125,2,17,10,21,2,2,2,4
125,2,18,9,21,2,2,2,4
125,2,19,9,21,2,2,2,4
126,2,1,7,22,2,2,1,3
126,2,2,9,22,2,2,1,3
126,2,3,10,22,2,2,1,3
126,2,4,9,22,2,2,1,3
126,2,5,10,22,2,2,1,3
126,2,6,9,22,2,2,1,3
126,2,7,5,22,2,2,1,3
126,2,8,5,22,2,2,1,3
126,2,9,4,22,2,2,1,3
126,2,10,6,22,2,2,1,3
126,2,11,5,22,2,2,1,3
126,2,12,8,22,2,2,1,3
126,2,13,9,22,2,2,1,3
126,2,14,9,22,2,2,1,3
126,2,15,8,22,2,2,1,3
126,2,16,10,22,2,2,1,3
126,2,17,10,22,2,2,1,3
126,2,18,10,22,2,2,1,3
126,2,19,9,22,2,2,1,3
127,5,1,10,20,2,2,1,2
127,5,2,10,20,2,2,1,2
127,5,3,10,20,2,2,1,2
127,5,4,10,20,2,2,1,2
127,5,5,10,20,2,2,1,2
127,5,6,10,20,2,2,1,2
127,5,7,10,20,2,2,1,2
127,5,8,10,20,2,2,1,2
127,5,9,10,20,2,2,1,2
127,5,10,10,20,2,2,1,2
127,5,11,10,20,2,2,1,2
127,5,12,10,20,2,2,1,2
127,5,13,10,20,2,2,1,2
127,5,14,10,20,2,2,1,2
127,5,15,10,20,2,2,1,2
127,5,16,10,20,2,2,1,2
127,5,17,10,20,2,2,1,2
127,5,18,10,20,2,2,1,2
127,5,19,10,20,2,2,1,2
128,5,1,10,20,2,2,1,2
128,5,2,10,20,2,2,1,2
128,5,3,10,20,2,2,1,2
128,5,4,10,20,2,2,1,2
128,5,5,10,20,2,2,1,2
128,5,6,10,20,2,2,1,2
128,5,7,10,20,2,2,1,2
128,5,8,10,20,2,2,1,2
128,5,9,10,20,2,2,1,2
128,5,10,10,20,2,2,1,2
128,5,11,10,20,2,2,1,2
128,5,12,10,20,2,2,1,2
128,5,13,10,20,2,2,1,2
128,5,14,10,20,2,2,1,2
128,5,15,10,20,2,2,1,2
128,5,16,10,20,2,2,1,2
128,5,17,10,20,2,2,1,2
128,5,18,10,20,2,2,1,2
128,5,19,10,20,2,2,1,2
129,3,1,10,21,2,2,2,3
129,3,2,10,21,2,2,2,3
129,3,3,10,21,2,2,2,3
129,3,4,10,21,2,2,2,3
129,3,5,10,21,2,2,2,3
129,3,6,10,21,2,2,2,3
129,3,7,7,21,2,2,2,3
129,3,8,6,21,2,2,2,3
129,3,9,8,21,2,2,2,3
129,3,10,9,21,2,2,2,3
129,3,11,8,21,2,2,2,3
129,3,12,9,21,2,2,2,3
129,3,13,8,21,2,2,2,3
129,3,14,8,21,2,2,2,3
129,3,15,8,21,2,2,2,3
129,3,16,8,21,2,2,2,3
129,3,17,7,21,2,2,2,3
129,3,18,8,21,2,2,2,3
129,3,19,8,21,2,2,2,3
130,1,1,3,18,2,2,1,1
130,1,2,1,18,2,2,1,1
130,1,3,1,18,2,2,1,1
130,1,4,1,18,2,2,1,1
130,1,5,1,18,2,2,1,1
130,1,6,1,18,2,2,1,1
130,1,7,10,18,2,2,1,1
130,1,8,10,18,2,2,1,1
130,1,9,10,18,2,2,1,1
130,1,10,10,18,2,2,1,1
130,1,11,10,18,2,2,1,1
130,1,12,10,18,2,2,1,1
130,1,13,9,18,2,2,1,1
130,1,14,10,18,2,2,1,1
130,1,15,10,18,2,2,1,1
130,1,16,10,18,2,2,1,1
130,1,17,10,18,2,2,1,1
130,1,18,10,18,2,2,1,1
130,1,19,9,18,2,2,1,1
131,1,1,8,24,2,2,2,4
131,1,2,4,24,2,2,2,4
131,1,3,5,24,2,2,2,4
131,1,4,5,24,2,2,2,4
131,1,5,4,24,2,2,2,4
131,1,6,6,24,2,2,2,4
131,1,7,10,24,2,2,2,4
131,1,8,10,24,2,2,2,4
131,1,9,10,24,2,2,2,4
131,1,10,10,24,2,2,2,4
131,1,11,10,24,2,2,2,4
131,1,12,10,24,2,2,2,4
131,1,13,10,24,2,2,2,4
131,1,14,10,24,2,2,2,4
131,1,15,10,24,2,2,2,4
131,1,16,10,24,2,2,2,4
131,1,17,10,24,2,2,2,4
131,1,18,10,24,2,2,2,4
131,1,19,9,24,2,2,2,4
132,5,1,10,20,2,2,2,4
132,5,2,10,20,2,2,2,4
132,5,3,10,20,2,2,2,4
132,5,4,10,20,2,2,2,4
132,5,5,10,20,2,2,2,4
132,5,6,10,20,2,2,2,4
132,5,7,10,20,2,2,2,4
132,5,8,10,20,2,2,2,4
132,5,9,10,20,2,2,2,4
132,5,10,10,20,2,2,2,4
132,5,11,10,20,2,2,2,4
132,5,12,10,20,2,2,2,4
132,5,13,10,20,2,2,2,4
132,5,14,10,20,2,2,2,4
132,5,15,10,20,2,2,2,4
132,5,16,10,20,2,2,2,4
132,5,17,10,20,2,2,2,4
132,5,18,10,20,2,2,2,4
132,5,19,10,20,2,2,2,4
133,5,1,10,21,2,2,2,3
133,5,2,10,21,2,2,2,3
133,5,3,8,21,2,2,2,3
133,5,4,7,21,2,2,2,3
133,5,5,10,21,2,2,2,3
133,5,6,10,21,2,2,2,3
133,5,7,10,21,2,2,2,3
133,5,8,10,21,2,2,2,3
133,5,9,10,21,2,2,2,3
133,5,10,10,21,2,2,2,3
133,5,11,8,21,2,2,2,3
133,5,12,9,21,2,2,2,3
133,5,13,10,21,2,2,2,3
133,5,14,9,21,2,2,2,3
133,5,15,10,21,2,2,2,3
133,5,16,7,21,2,2,2,3
133,5,17,8,21,2,2,2,3
133,5,18,8,21,2,2,2,3
133,5,19,8,21,2,2,2,3
135,3,1,9,18,2,2,1,1
135,3,2,10,18,2,2,1,1
135,3,3,10,18,2,2,1,1
135,3,4,10,18,2,2,1,1
135,3,5,10,18,2,2,1,1
135,3,6,10,18,2,2,1,1
135,3,7,6,18,2,2,1,1
135,3,8,2,18,2,2,1,1
135,3,9,2,18,2,2,1,1
135,3,10,3,18,2,2,1,1
135,3,11,1,18,2,2,1,1
135,3,12,3,18,2,2,1,1
135,3,13,9,18,2,2,1,1
135,3,14,8,18,2,2,1,1
135,3,15,8,18,2,2,1,1
135,3,16,9,18,2,2,1,1
135,3,17,8,18,2,2,1,1
135,3,18,10,18,2,2,1,1
135,3,19,8,18,2,2,1,1
136,2,1,10,19,2,2,2,2
136,2,2,10,19,2,2,2,2
136,2,3,10,19,2,2,2,2
136,2,4,10,19,2,2,2,2
136,2,5,10,19,2,2,2,2
136,2,6,10,19,2,2,2,2
136,2,7,5,19,2,2,2,2
136,2,8,1,19,2,2,2,2
136,2,9,3,19,2,2,2,2
136,2,10,1,19,2,2,2,2
136,2,11,1,19,2,2,2,2
136,2,12,3,19,2,2,2,2
136,2,13,6,19,2,2,2,2
136,2,14,6,19,2,2,2,2
136,2,15,5,19,2,2,2,2
136,2,16,5,19,2,2,2,2
136,2,17,5,19,2,2,2,2
136,2,18,5,19,2,2,2,2
136,2,19,8,19,2,2,2,2
137,2,1,10,19,2,2,4,1
137,2,2,10,19,2,2,4,1
137,2,3,10,19,2,2,4,1
137,2,4,7,19,2,2,4,1
137,2,5,6,19,2,2,4,1
137,2,6,6,19,2,2,4,1
137,2,7,5,19,2,2,4,1
137,2,8,2,19,2,2,4,1
137,2,9,4,19,2,2,4,1
137,2,10,4,19,2,2,4,1
137,2,11,1,19,2,2,4,1
137,2,12,4,19,2,2,4,1
137,2,13,10,19,2,2,4,1
137,2,14,10,19,2,2,4,1
137,2,15,10,19,2,2,4,1
137,2,16,10,19,2,2,4,1
137,2,17,10,19,2,2,4,1
137,2,18,10,19,2,2,4,1
137,2,19,8,19,2,2,4,1
139,2,1,6,22,2,2,3,4
139,2,2,7,22,2,2,3,4
139,2,3,8,22,2,2,3,4
139,2,4,8,22,2,2,3,4
139,2,5,8,22,2,2,3,4
139,2,6,7,22,2,2,3,4
139,2,7,3,22,2,2,3,4
139,2,8,2,22,2,2,3,4
139,2,9,2,22,2,2,3,4
139,2,10,10,22,2,2,3,4
139,2,11,1,22,2,2,3,4
139,2,12,2,22,2,2,3,4
139,2,13,4,22,2,2,3,4
139,2,14,4,22,2,2,3,4
139,2,15,3,22,2,2,3,4
139,2,16,4,22,2,2,3,4
139,2,17,4,22,2,2,3,4
139,2,18,3,22,2,2,3,4
139,2,19,7,22,2,2,3,4
141,3,1,6,21,2,2,2,4
141,3,2,7,21,2,2,2,4
141,3,3,9,21,2,2,2,4
141,3,4,7,21,2,2,2,4
141,3,5,8,21,2,2,2,4
141,3,6,8,21,2,2,2,4
141,3,7,1,21,2,2,2,4
141,3,8,10,21,2,2,2,4
141,3,9,1,21,2,2,2,4
141,3,10,1,21,2,2,2,4
141,3,11,5,21,2,2,2,4
141,3,12,1,21,2,2,2,4
141,3,13,7,21,2,2,2,4
141,3,14,6,21,2,2,2,4
141,3,15,6,21,2,2,2,4
141,3,16,6,21,2,2,2,4
141,3,17,6,21,2,2,2,4
141,3,18,6,21,2,2,2,4
141,3,19,6,21,2,2,2,4
142,2,1,10,22,2,2,2,4
142,2,2,10,22,2,2,2,4
142,2,3,10,22,2,2,2,4
142,2,4,9,22,2,2,2,4
142,2,5,9,22,2,2,2,4
142,2,6,8,22,2,2,2,4
142,2,7,3,22,2,2,2,4
142,2,8,1,22,2,2,2,4
142,2,9,4,22,2,2,2,4
142,2,10,3,22,2,2,2,4
142,2,11,1,22,2,2,2,4
142,2,12,2,22,2,2,2,4
142,2,13,10,22,2,2,2,4
142,2,14,9,22,2,2,2,4
142,2,15,10,22,2,2,2,4
142,2,16,10,22,2,2,2,4
142,2,17,10,22,2,2,2,4
142,2,18,10,22,2,2,2,4
142,2,19,7,22,2,2,2,4
143,3,1,4,18,2,2,2,1
143,3,2,10,18,2,2,2,1
143,3,3,10,18,2,2,2,1
143,3,4,3,18,2,2,2,1
143,3,5,10,18,2,2,2,1
143,3,6,4,18,2,2,2,1
143,3,7,10,18,2,2,2,1
143,3,8,7,18,2,2,2,1
143,3,9,10,18,2,2,2,1
143,3,10,1,18,2,2,2,1
143,3,11,10,18,2,2,2,1
143,3,12,10,18,2,2,2,1
143,3,13,10,18,2,2,2,1
143,3,14,10,18,2,2,2,1
143,3,15,10,18,2,2,2,1
143,3,16,10,18,2,2,2,1
143,3,17,10,18,2,2,2,1
143,3,18,8,18,2,2,2,1
143,3,19,7,18,2,2,2,1
144,5,1,10,20,2,2,1,3
144,5,2,10,20,2,2,1,3
144,5,3,10,20,2,2,1,3
144,5,4,10,20,2,2,1,3
144,5,5,10,20,2,2,1,3
144,5,6,10,20,2,2,1,3
144,5,7,10,20,2,2,1,3
